lib_name,lib_address,latitude,longitude,lib_name_survey,lib_address_survey,broadband,wifi,down_open,upload_open,down_midday,upload_midday,down_close,upload_close,avg_down_speed,avg_up_speed
Watseka Public Library,"201 South Fourth Street Watseka, IL 60970-1656",40.77485,-87.73322929999999,,,,,,,,,,,,
Wauconda Area Public Library District,"801 North Main Street Wauconda, IL 60084",42.27066869999999,-88.1449217,,,,,,,,,,,,
Main Branch,"128 North County Street Waukegan, IL 60085-4306",42.36198419999999,-87.8332551,Waukegan Public Library,128 N County St.,Yes,Yes,62.0,11.0,54.0,10.0,56.0,10.0,57.333333333333336,10.333333333333334
Hinkston Field House Branch,"800 Baldwin Avenue Waukegan, IL 60085",42.37095230000001,-87.873234,,,,,,,,,,,,
Waverly Public Library,"291 North Pearl Street Waverly, IL 62692-1080",39.5933749,-89.9536541,,,,,,,,,,,,
Wayne City Kissner Public Library,"102 South Main Street Wayne City, IL 62895",38.3461831,-88.5884979,,,,,,,,,,,,
Waynesville Township Library,"303 East Second Street Waynesville, IL 61778-0059",40.2392632,-89.12217110000002,Waynesville Township Library,"303 E. 2nd Street Waynesville, IL 61778",,,,,,,,,,
Weldon Public Library District,"505 Maple Street Weldon, IL 61882-0248",40.1208496,-88.7514668,,,,,,,,,,,,
West Chicago Public Library District,"118 West Washington Street West Chicago, IL 60185-2803",41.8840443,-88.20556119999999,West Chicago Public Library,"118 W Washington St., West Chicago, Il 60185",Yes,Yes,250.0,261.0,206.0,258.0,254.0,262.0,236.66666666666666,260.3333333333333
West Frankfort Public Library,"402 East Poplar Street West Frankfort, IL 62896-2423",37.8986218,-88.9233505,,,,,,,,,,,,
West Salem Public Library,"112 West South Street West Salem, IL 62476-0128",38.5199749,-88.005365,,,,,,,,,,,,
West Sangamon Public Library District,"112 East Illinois Street New Berlin, IL 62670-0439",39.7250386,-89.91151149999999,West Sangamon Public Library,"112 East Illinois, New Berlin, IL, 62670",Yes,Yes,90.0,89.0,88.0,89.0,92.0,94.0,90.0,90.66666666666667
West Union District Library,"209 West Union Street West Union, IL 62477-0138",39.2160619,-87.6680342,,,,,,,,,,,,
Westchester Public Library,"10700 Canterbury Street Westchester, IL 60154-4203",41.8555699,-87.89004369999999,,,,,,,,,,,,
Western District Library,"1111 Fourth Street Orion, IL 61273-0070",41.3530822,-90.3810521,,,,,,,,,,,,
Westmont Public Library,"428 North Cass Avenue Westmont, IL 60559-1502",41.8062111,-87.9761247,Westmont Public Library,"428 N Cass Ave, Westmont, Illinois 60559",Yes,Yes,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Westville Public Library District,"233 South State Street Westville, IL 61883-1561",40.0408528,-87.6378233,,,,,,,,,,,,
Wheaton Public Library,"225 North Cross Street Wheaton, IL 60187-5342",41.8667641,-88.104805,Wheaton Public Library,"225 N. Cross St. Wheaton, IL 60187",Yes,Yes,320.0,41.0,320.0,38.0,320.0,41.0,320.0,40.0
White Hall Township Library,"119 East Sherman Street White Hall, IL 62092-1356",39.4365452,-90.402818,White Hall Township Public Library,"119 E Sherman St. White Hall, IL 62092",Yes,Yes,16.0,3.0,16.0,3.0,16.0,3.0,16.0,3.0
Romeoville Branch Library,"201 West Normantown Road Romeoville, IL 60446-3080",41.6541146,-88.0857339,,,,,,,,,,,,
Crest Hill Branch Library,"20670 City Center Blvd Crest Hill, IL 60403",41.5707194,-88.1189187,White Oak Library Distirct,"20670 City Center Blvd., Crest Hill, IL 60403",Yes,Yes,78.0,84.0,66.0,85.0,81.0,88.0,75.0,85.66666666666667
Lockport Branch Library,"121 East Eighth Street Lockport, IL 60441-3080",41.5899143,-88.0561354,White Oak Library District,"121 E. 8th St., Lockport, IL 60441",Yes,Yes,81.0,89.0,68.0,83.0,85.0,89.0,78.0,87.0
William Leonard Public Library District,"13820 Central Park Avenue Robbins, IL 60472-1920",41.6413697,-87.7090578,,,,,,,,,,,,
Williamsfield Public Library District,"407 Norman Drive Williamsfield, IL 61489",40.9289806,-90.0197125,,,,,,,,,,,,
Williamsville Public Library and Museum,"217 North Elm Street Williamsville, IL 62693-7504",39.95605949999999,-89.5505739,,,,,,,,,,,,
Willow Branch Township Library,"330 North Eldon Street Cisco, IL 61830-0039",40.0144971,-88.72718739999999,,,,,,,,,,,,
Wilmette Public Library District,"1242 Wilmette Avenue Wilmette, IL 60091-2558",42.0749487,-87.70933339999999,Wilmette Public Library District,1242 Wilmette Avenue,Yes,Yes,304.0,171.0,215.0,177.0,320.0,225.0,279.6666666666667,191.0
Wilmington Public Library District,"201 S Kankakee St Wilmington, IL 60481",41.3076941,-88.14381639999999,,,,,,,,,,,,
Winchester Public Library,"215 North Main Street Winchester, IL 62694-1109",39.6336226,-90.4566128,,,,,,,,,,,,
Windsor Storm Memorial Public Library District,"102 South Maple Street Windsor, IL 61957-1443",39.4380727,-88.5933455,Windsor Storm Memorial Public Library,"102 South Maple Street Windsor, IL 61957",Yes,Yes,82.0,88.0,46.0,84.0,81.0,89.0,69.66666666666667,87.0
Winfield Public Library,"0S291 Winfield Road Winfield, IL 60190-1296",41.866201,-88.1579375,Winfield Public Library,"0S291 Winfield Rd., Winfield, IL 60190",Yes,Yes,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Winnebago Public Library District,"210 North Elida Street Winnebago, IL 61088-8586",42.2680687,-89.2419287,,,,,,,,,,,,
Winnetka-Northfield Public Library District,"768 Oak Street Winnetka, IL 60093",42.1043086,-87.732896,,,,,,,,,,,,
Northfield Branch,"1785 Orchard Lane Northfield, IL 60093",42.100636,-87.77049199999999,Winnetka-Northfield Public Library District,"1785 Orchard Lane, Northfield",Yes,Yes,20.0,6.0,117.0,35.0,121.0,36.0,86.0,25.666666666666668
Witt Township Memorial Library,"18 North Second Street Witt, IL 62094-0442",39.25489049999999,-89.3520199,,,,,,,,,,,,
Wood Dale Public Library District,"520 North Wood Dale Road Wood Dale, IL 60191-1536",41.97081559999999,-87.9799638,Wood Dale Public Library District,"520 N. Wood Dale Rd. Wood Dale, IL 60191",Yes,Yes,144.0,29.0,94.0,28.0,142.0,29.0,126.66666666666667,28.666666666666668
Wood River Public Library,"326 East Ferguson Avenue Wood River, IL 62095-2098",38.8608224,-90.090776,,,,,,,,,,,,
Woodridge Public Library,"3 Plaza Drive Woodridge, IL 60517-5014",41.7559671,-88.0449433,Woodridge Public Library,"3 Plaza Drive, Woodridge, IL 60517",Yes,Yes,320.0,200.0,320.0,200.0,320.0,200.0,320.0,200.0
Worden Public Library District,"111 East Wall Street Worden, IL 62097-1300",38.931732,-89.8388154,,,,,,,,,,,,
Worth Public Library District,"6917 West 111th Street Worth, IL 60482-1889",41.6896954,-87.792357,,,,,,,,,,,,
Wyoming Public Library District,"119 North Seventh Street Wyoming, IL 61491-1307",41.0625883,-89.77276739999999,,,,,,,,,,,,
York Township Public Library,"1005 West Main Street Thomson, IL 61285-8502",41.9584644,-90.1032659,,,,,,,,,,,,
Yorkville Public Library,"902 Game Farm Road Yorkville, IL 60560-2105",41.652574,-88.450306,Yorkville Public Library,"902 Game Farm Rd., Yorkville, IL",Yes,Yes,320.0,252.0,320.0,196.0,320.0,320.0,320.0,256.0
Zeigler Public Library,"102 East Maryland Street Zeigler, IL 62999-1279",37.8986632,-89.05147099999999,,,,,,,,,,,,
Zion-Benton Public Library District,"2400 Gabriel Avenue Zion, IL 60099-2297",42.4510168,-87.8395494,,,,,,,,,,,,
